author,id,text,title
Charles Dickens,7140,"“The house with the bow-window,” said Wemmick, “being by the river-side, down the Pool there between Limehouse and Greenwich, and being kept, it seems, by a very respectable widow who has a furnished upper floor to let, Mr. Herbert put it to me, what did I think of that as a temporary tenement for Tom, Jack, or Richard? Now, I thought very well of it, for three reasons I’ll give you. That is to say: _Firstly_. It’s altogether out of all your beats, and is well away from the usual heap of streets great and small. _Secondly_. Without going near it yourself, you could always hear of the safety of Tom, Jack, or Richard, through Mr. Herbert. _Thirdly_. After a while and when it might be prudent, if you should want to slip Tom, Jack, or Richard on board a foreign packet-boat, there he is—ready.”",Great Expectations
Charles Dickens,7141,"Much comforted by these considerations, I thanked Wemmick again and again, and begged him to proceed.",Great Expectations
Charles Dickens,7142,"“Well, sir! Mr. Herbert threw himself into the business with a will, and by nine o’clock last night he housed Tom, Jack, or Richard,—whichever it may be,—you and I don’t want to know,—quite successfully. At the old lodgings it was understood that he was summoned to Dover, and, in fact, he was taken down the Dover road and cornered out of it. Now, another great advantage of all this is, that it was done without you, and when, if any one was concerning himself about your movements, you must be known to be ever so many miles off and quite otherwise engaged. This diverts suspicion and confuses it; and for the same reason I recommended that, even if you came back last night, you should not go home. It brings in more confusion, and you want confusion.”",Great Expectations
Charles Dickens,7143,"Wemmick, having finished his breakfast, here looked at his watch, and began to get his coat on.",Great Expectations
Charles Dickens,7144,"“And now, Mr. Pip,” said he, with his hands still in the sleeves, “I have probably done the most I can do; but if I can ever do more,—from a Walworth point of view, and in a strictly private and personal capacity,—I shall be glad to do it. Here’s the address. There can be no harm in your going here to-night, and seeing for yourself that all is well with Tom, Jack, or Richard, before you go home,—which is another reason for your not going home last night. But, after you have gone home, don’t go back here. You are very welcome, I am sure, Mr. Pip”; his hands were now out of his sleeves, and I was shaking them; “and let me finally impress one important point upon you.” He laid his hands upon my shoulders, and added in a solemn whisper: “Avail yourself of this evening to lay hold of his portable property. You don’t know what may happen to him. Don’t let anything happen to the portable property.”",Great Expectations
Charles Dickens,7145,"Quite despairing of making my mind clear to Wemmick on this point, I forbore to try.",Great Expectations
Charles Dickens,7146,"“Time’s up,” said Wemmick, “and I must be off. If you had nothing more pressing to do than to keep here till dark, that’s what I should advise. You look very much worried, and it would do you good to have a perfectly quiet day with the Aged,—he’ll be up presently,—and a little bit of—you remember the pig?”",Great Expectations
Charles Dickens,7147,"“Of course,” said I.",Great Expectations
Charles Dickens,7148,"“Well; and a little bit of _him_. That sausage you toasted was his, and he was in all respects a first-rater. Do try him, if it is only for old acquaintance sake. Good-bye, Aged Parent!” in a cheery shout.",Great Expectations
Charles Dickens,7149,"“All right, John; all right, my boy!” piped the old man from within.",Great Expectations
Charles Dickens,7150,"I soon fell asleep before Wemmick’s fire, and the Aged and I enjoyed one another’s society by falling asleep before it more or less all day. We had loin of pork for dinner, and greens grown on the estate; and I nodded at the Aged with a good intention whenever I failed to do it drowsily. When it was quite dark, I left the Aged preparing the fire for toast; and I inferred from the number of teacups, as well as from his glances at the two little doors in the wall, that Miss Skiffins was expected.",Great Expectations
Charles Dickens,7151,Chapter XLVI.,Great Expectations
Charles Dickens,7152,"Eight o’clock had struck before I got into the air, that was scented, not disagreeably, by the chips and shavings of the long-shore boat-builders, and mast, oar, and block makers. All that water-side region of the upper and lower Pool below Bridge was unknown ground to me; and when I struck down by the river, I found that the spot I wanted was not where I had supposed it to be, and was anything but easy to find. It was called Mill Pond Bank, Chinks’s Basin; and I had no other guide to Chinks’s Basin than the Old Green Copper Rope-walk.",Great Expectations
Charles Dickens,7153,"It matters not what stranded ships repairing in dry docks I lost myself among, what old hulls of ships in course of being knocked to pieces, what ooze and slime and other dregs of tide, what yards of ship-builders and ship-breakers, what rusty anchors blindly biting into the ground, though for years off duty, what mountainous country of accumulated casks and timber, how many rope-walks that were not the Old Green Copper. After several times falling short of my destination and as often overshooting it, I came unexpectedly round a corner, upon Mill Pond Bank. It was a fresh kind of place, all circumstances considered, where the wind from the river had room to turn itself round; and there were two or three trees in it, and there was the stump of a ruined windmill, and there was the Old Green Copper Rope-walk,—whose long and narrow vista I could trace in the moonlight, along a series of wooden frames set in the ground, that looked like superannuated haymaking-rakes which had grown old and lost most of their teeth.",Great Expectations
